id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
028;Almirante Brown;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;20;5
011;COMUNA 11;02;CABA;2024;Dengue;5;De 5 a 9 años;14;4
686;Rojas;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;15;1
084;Montecarlo;54;Misiones;2024;Dengue;11;De 45 a 65 años;15;6
035;Confluencia;58;Neuquén;2024;Dengue;6;De 10 a 14 años;14;1
091;Berazategui;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;8;9
056;Pirané;34;Formosa;2024;Dengue;10;De 35 a 44 años;16;6
098;Juan F. Ibarra;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;11;1
112;Metán;66;Salta;2024;Dengue;8;De 20 a 24 años;18;3
091;Jiménez;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;14;1
084;Montecarlo;54;Misiones;2024;Dengue;4;De 2 a 4 años;4;2
133;Rivadavia;66;Salta;2024;Dengue;11;De 45 a 65 años;17;1
049;Pilcomayo;34;Formosa;2024;Dengue;6;De 10 a 14 años;15;3
427;La Matanza;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;1;1
015;COMUNA 15;02;CABA;2024;Dengue;12;Mayores de 65 años;6;2
070;Leandro N. Alem;54;Misiones;2024;Dengue;9;De 25 a 34 años;3;1
042;General San Martín;14;Córdoba;2024;Dengue;8;De 20 a 24 años;6;3
658;Quilmes;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;16;1
168;25 de Mayo;22;Chaco;2024;Dengue;11;De 45 a 65 años;2;1
003;COMUNA 3;02;CABA;2024;Dengue;10;De 35 a 44 años;1;1
098;Río Cuarto;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;12;3
084;Montecarlo;54;Misiones;2024;Dengue;11;De 45 a 65 años;19;2
133;San Javier;14;Córdoba;2024;Dengue;10;De 35 a 44 años;20;2
084;Rivadavia;70;San Juan;2024;Dengue;12;Mayores de 65 años;18;1
412;José C. Paz;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;18;1
007;Albardón;70;San Juan;2024;Dengue;9;De 25 a 34 años;18;1
133;San Javier;14;Córdoba;2024;Dengue;12;Mayores de 65 años;10;2
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;2
063;Lules;90;Tucumán;2024;Dengue;5;De 5 a 9 años;19;2
091;San Carlos;50;Mendoza;2024;Dengue;7;De 15 a 19 años;13;1
063;Lules;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;9;1
028;Guaymallén;50;Mendoza;2024;Dengue;9;De 25 a 34 años;3;1
014;Cainguás;54;Misiones;2024;Dengue;9;De 25 a 34 años;3;1
336;General Lavalle;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;8;1
091;Oberá;54;Misiones;2024;Dengue;7;De 15 a 19 años;15;6
112;O'Higgins;22;Chaco;2024;Dengue;8;De 20 a 24 años;8;1
049;Pilcomayo;34;Formosa;2024;Dengue;7;De 15 a 19 años;4;4
035;General Pedernera;74;San Luis;2024;Dengue;8;De 20 a 24 años;10;5
140;San Justo;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;17;4
063;La Capital;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;15;42
014;Capital;46;La Rioja;2024;Dengue;8;De 20 a 24 años;17;82
070;La Paz;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;13;3
013;COMUNA 13;02;CABA;2024;Dengue;11;De 45 a 65 años;10;33
294;General Arenales;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;9;1
009;COMUNA 9;02;CABA;2024;Dengue;10;De 35 a 44 años;12;7
760;San Miguel;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;12;188
014;El Carmen;38;Jujuy;2024;Dengue;7;De 15 a 19 años;7;11
007;Anta;66;Salta;2024;Dengue;5;De 5 a 9 años;16;10
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;4;3
098;Uruguay;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;16;12
028;Capital;54;Misiones;2024;Dengue;11;De 45 a 65 años;11;42
007;Belgrano;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;11;13
035;Banda;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;17;35
098;Uruguay;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;14;14
760;San Miguel;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;14;32
119;San Lorenzo;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;16;33
042;Eldorado;54;Misiones;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);10;2
056;Pirané;34;Formosa;2024;Dengue;12;Mayores de 65 años;2;11
749;San Fernando;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;22
056;Iriondo;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;10;23
658;Quilmes;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;13;47
638;Pilar;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;15;20
015;COMUNA 15;02;CABA;2024;Dengue;12;Mayores de 65 años;16;4
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;12;Mayores de 65 años;3;12
105;Río Primero;14;Córdoba;2024;Dengue;5;De 5 a 9 años;17;7
063;Marcos Juárez;14;Córdoba;2024;Dengue;10;De 35 a 44 años;15;16
112;Metán;66;Salta;2024;Dengue;5;De 5 a 9 años;14;58
126;Campana;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;16;1
021;Laishi;34;Formosa;2024;Dengue;9;De 25 a 34 años;6;6
441;La Plata;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;10;15
245;Ensenada;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;15;1
091;Berazategui;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;11;6
056;Grl. José de San Martín;66;Salta;2024;Dengue;12;Mayores de 65 años;11;2
063;Iguazú;54;Misiones;2024;Dengue;8;De 20 a 24 años;15;1
364;General Rodríguez;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;16;2
539;Merlo;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;16;23
021;Castellanos;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;7;8
105;Mercedes;18;Corrientes;2024;Dengue;6;De 10 a 14 años;17;2
007;Belgrano;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;7;1
070;La Paz;10;Catamarca;2024;Dengue;11;De 45 a 65 años;17;10
105;9 de Julio;22;Chaco;2024;Dengue;4;De 2 a 4 años;19;1
091;Simoca;90;Tucumán;2024;Dengue;8;De 20 a 24 años;12;3
007;Almirante Brown;22;Chaco;2024;Dengue;10;De 35 a 44 años;10;3
028;Federación;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;20;5
007;Anta;66;Salta;2024;Dengue;3;De 13 a 24 meses;15;2
999;desconocido;18;Corrientes;2024;Dengue;5;De 5 a 9 años;3;1
056;Bahía Blanca;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;2
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;12;Mayores de 65 años;4;4
098;San Javier;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;12;1
410;Ituzaingó;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;5;2
049;Capital;10;Catamarca;2024;Dengue;3;De 13 a 24 meses;10;1
056;Pirané;34;Formosa;2024;Dengue;5;De 5 a 9 años;13;2
035;Ledesma;38;Jujuy;2024;Dengue;7;De 15 a 19 años;12;6
427;La Matanza;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;3;1
091;Punilla;14;Córdoba;2024;Dengue;7;De 15 a 19 años;15;10
042;Capayán;10;Catamarca;2024;Dengue;11;De 45 a 65 años;5;1
140;San Luis del Palmar;18;Corrientes;2024;Dengue;7;De 15 a 19 años;16;1
021;Colón;14;Córdoba;2024;Dengue;7;De 15 a 19 años;5;2
014;Formosa;34;Formosa;2024;Dengue;7;De 15 a 19 años;12;5
028;Guaymallén;50;Mendoza;2024;Dengue;7;De 15 a 19 años;7;1
009;COMUNA 9;02;CABA;2024;Dengue;8;De 20 a 24 años;9;2
021;Castellanos;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;2;1
056;Copo;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;5;3
049;Pilcomayo;34;Formosa;2024;Dengue;11;De 45 a 65 años;16;3
084;Paraná;30;Entre Ríos;2024;Dengue;3;De 13 a 24 meses;10;1
084;Capital;90;Tucumán;2024;Dengue;11;De 45 a 65 años;1;4
021;Cafayate;66;Salta;2024;Dengue;9;De 25 a 34 años;6;5
007;Almirante Brown;22;Chaco;2024;Dengue;11;De 45 a 65 años;15;1
049;Pilcomayo;34;Formosa;2024;Dengue;4;De 2 a 4 años;4;1
119;Yerba Buena;90;Tucumán;2024;Dengue;10;De 35 a 44 años;6;10
063;Lules;90;Tucumán;2024;Dengue;7;De 15 a 19 años;20;1
760;San Miguel;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;4;2
098;Berisso;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;14;2
175;Colón;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;13;1
672;Rauch;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;12;1
070;Maipú;50;Mendoza;2024;Dengue;11;De 45 a 65 años;11;4
112;San Justo;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;13;3
999;desconocido;99;desconocida;2024;Dengue;6;De 10 a 14 años;17;1
147;Río Hondo;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;17;1
112;O'Higgins;22;Chaco;2024;Dengue;7;De 15 a 19 años;9;1
014;Ancasti;10;Catamarca;2024;Dengue;11;De 45 a 65 años;15;1
056;Leales;90;Tucumán;2024;Dengue;6;De 10 a 14 años;4;2
014;Caseros;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;15;5
217;Chascomús;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;12;1
126;Tupungato;50;Mendoza;2024;Dengue;9;De 25 a 34 años;19;1
070;Monteros;90;Tucumán;2024;Dengue;10;De 35 a 44 años;5;1
007;Calamuchita;14;Córdoba;2024;Dengue;8;De 20 a 24 años;11;2
014;Caseros;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;19;3
056;La Capital;74;San Luis;2024;Dengue;10;De 35 a 44 años;7;1
021;Andalgalá;10;Catamarca;2024;Dengue;9;De 25 a 34 años;19;1
014;Deseado;78;Santa Cruz;2024;Dengue;9;De 25 a 34 años;7;1
035;Banda;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;19;5
035;Avellaneda;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;12;37
028;Federación;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;9;23
035;Belén;10;Catamarca;2024;Dengue;11;De 45 a 65 años;10;3
091;San Cristóbal;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;12;17
013;COMUNA 13;02;CABA;2024;Dengue;12;Mayores de 65 años;11;16
077;Rawson;70;San Juan;2024;Dengue;12;Mayores de 65 años;12;8
126;San Alberto;14;Córdoba;2024;Dengue;7;De 15 a 19 años;15;22
091;Oberá;54;Misiones;2024;Dengue;9;De 25 a 34 años;15;7
063;La Capital;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;11;52
021;Capital;18;Corrientes;2024;Dengue;7;De 15 a 19 años;5;28
098;Río Cuarto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;14;42
077;Nogoyá;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;10;6
021;Castellanos;82;Santa Fe;2024;Dengue;3;De 13 a 24 meses;19;1
408;Hurlingham;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;8;22
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;9;De 25 a 34 años;13;6
021;Godoy Cruz;50;Mendoza;2024;Dengue;7;De 15 a 19 años;11;8
434;Lanús;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;17;11
007;Calamuchita;14;Córdoba;2024;Dengue;10;De 35 a 44 años;12;15
140;Rosario de la Frontera;66;Salta;2024;Dengue;11;De 45 a 65 años;11;23
126;San Alberto;14;Córdoba;2024;Dengue;8;De 20 a 24 años;16;11
035;Banda;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;7;37
028;Almirante Brown;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;16;27
420;La Costa;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;1
063;Lules;90;Tucumán;2024;Dengue;8;De 20 a 24 años;11;12
161;Robles;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;13;3
014;Capital;14;Córdoba;2024;Dengue;10;De 35 a 44 años;8;189
098;Berisso;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;7
021;Cafayate;66;Salta;2024;Dengue;10;De 35 a 44 años;16;2
112;San Justo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;13;5
042;Chicoana;66;Salta;2024;Dengue;7;De 15 a 19 años;14;4
112;San Justo;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;8;3
105;San Jerónimo;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;12;16
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;8;84
112;Metán;66;Salta;2024;Dengue;11;De 45 a 65 años;9;64
049;Las Heras;50;Mendoza;2024;Dengue;9;De 25 a 34 años;15;46
063;La Capital;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;11;40
168;Totoral;14;Córdoba;2024;Dengue;8;De 20 a 24 años;16;1
035;Banda;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;12;122
070;Las Colonias;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;15;47
371;General San Martín;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;1;2
015;Concordia;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;14;18
070;Monteros;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;12;3
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;9;De 25 a 34 años;14;1
410;Ituzaingó;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;14;9
014;Bermejo;22;Chaco;2024;Dengue;10;De 35 a 44 años;4;6
035;Ledesma;38;Jujuy;2024;Dengue;12;Mayores de 65 años;7;1
497;Luján;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;12;1
175;San Martín;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;15;1
112;Trancas;90;Tucumán;2024;Dengue;5;De 5 a 9 años;20;1
105;Mercedes;18;Corrientes;2024;Dengue;9;De 25 a 34 años;5;2
015;COMUNA 15;02;CABA;2024;Dengue;7;De 15 a 19 años;20;1
140;San Luis del Palmar;18;Corrientes;2024;Dengue;10;De 35 a 44 años;13;1
039;2 de Abril;22;Chaco;2024;Dengue;6;De 10 a 14 años;4;5
274;Florencio Varela;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;5;1
098;Vinchina;46;La Rioja;2024;Dengue;10;De 35 a 44 años;13;2
588;9 de Julio;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;18;2
357;General Pueyrredón;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;1
063;Islas del Ibicuy;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;17;1
002;COMUNA 2;02;CABA;2024;Dengue;7;De 15 a 19 años;9;1
070;Maipú;50;Mendoza;2024;Dengue;4;De 2 a 4 años;15;1
077;Nogoyá;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;8;1
168;25 de Mayo;22;Chaco;2024;Dengue;9;De 25 a 34 años;14;1
070;La Paz;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;9;3
084;Libertador General San Martín;22;Chaco;2024;Dengue;6;De 10 a 14 años;5;1
638;Pilar;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;5;2
999;desconocido;90;Tucumán;2024;Dengue;4;De 2 a 4 años;21;1
154;Sargento Cabral;22;Chaco;2024;Dengue;11;De 45 a 65 años;10;1
658;Quilmes;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;13;80
007;Anta;66;Salta;2024;Dengue;11;De 45 a 65 años;11;75
539;Merlo;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;99
638;Pilar;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;15;6
140;San Fernando;22;Chaco;2024;Dengue;10;De 35 a 44 años;4;190
105;Sarmiento;70;San Juan;2024;Dengue;8;De 20 a 24 años;17;1
140;San Fernando;22;Chaco;2024;Dengue;12;Mayores de 65 años;20;17
084;Rosario;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;9;450
182;Unión;14;Córdoba;2024;Dengue;5;De 5 a 9 años;13;51
070;Las Colonias;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;13;10
091;Berazategui;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;16;4
063;General Güemes;22;Chaco;2024;Dengue;11;De 45 a 65 años;14;5
105;San Jerónimo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;8;11
497;Luján;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;14
007;Apóstoles;54;Misiones;2024;Dengue;9;De 25 a 34 años;7;10
049;Capital;10;Catamarca;2024;Dengue;10;De 35 a 44 años;9;135
568;Morón;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;6;7
539;Merlo;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;16;36
014;El Carmen;38;Jujuy;2024;Dengue;8;De 20 a 24 años;6;3
063;Iguazú;54;Misiones;2024;Dengue;11;De 45 a 65 años;8;18
063;La Capital;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;12;123
091;Simoca;90;Tucumán;2024;Dengue;10;De 35 a 44 años;8;3
084;Rosario;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;19;9
028;Capital;70;San Juan;2024;Dengue;12;Mayores de 65 años;14;4
412;José C. Paz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;12;328
015;COMUNA 15;02;CABA;2024;Dengue;8;De 20 a 24 años;10;21
658;Quilmes;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;88
098;San Ignacio;54;Misiones;2024;Dengue;6;De 10 a 14 años;11;5
008;COMUNA 8;02;CABA;2024;Dengue;11;De 45 a 65 años;9;21
049;Capital;10;Catamarca;2024;Dengue;11;De 45 a 65 años;14;165
035;General Pedernera;74;San Luis;2024;Dengue;11;De 45 a 65 años;18;33
658;Quilmes;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;9;17
004;COMUNA 4;02;CABA;2024;Dengue;9;De 25 a 34 años;8;12
077;Río Chico;90;Tucumán;2024;Dengue;10;De 35 a 44 años;16;15
091;Simoca;90;Tucumán;2024;Dengue;10;De 35 a 44 años;9;3
147;Santa María;14;Córdoba;2024;Dengue;6;De 10 a 14 años;10;7
014;Caseros;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;13;6
014;Bermejo;22;Chaco;2024;Dengue;9;De 25 a 34 años;19;5
112;Metán;66;Salta;2024;Dengue;12;Mayores de 65 años;13;15
105;San Jerónimo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;9;2
112;Trancas;90;Tucumán;2024;Dengue;11;De 45 a 65 años;17;7
042;Pilagás;34;Formosa;2024;Dengue;9;De 25 a 34 años;10;1
042;Chimbas;70;San Juan;2024;Dengue;6;De 10 a 14 años;16;15
028;Almirante Brown;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;18;4
056;Pirané;34;Formosa;2024;Dengue;12;Mayores de 65 años;14;4
133;Vera;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;15;3
004;COMUNA 4;02;CABA;2024;Dengue;9;De 25 a 34 años;9;19
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;3;2
999;desconocido;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;12;2
056;Leales;90;Tucumán;2024;Dengue;7;De 15 a 19 años;4;1
049;Pilcomayo;34;Formosa;2024;Dengue;7;De 15 a 19 años;1;8
091;General San Martín;46;La Rioja;2024;Dengue;9;De 25 a 34 años;14;2
021;Candelaria;54;Misiones;2024;Dengue;9;De 25 a 34 años;4;1
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;2;2
119;San Lorenzo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;16;12
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;10;8
091;Maipú;22;Chaco;2024;Dengue;8;De 20 a 24 años;11;1
084;Libertador General San Martín;22;Chaco;2024;Dengue;5;De 5 a 9 años;2;3
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;1;2
014;Capital;14;Córdoba;2024;Dengue;5;De 5 a 9 años;5;2
014;Bermejo;22;Chaco;2024;Dengue;5;De 5 a 9 años;9;2
049;General Güemes;66;Salta;2024;Dengue;5;De 5 a 9 años;14;1
840;Tres de Febrero;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;20;1
497;Luján;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;7;2
098;Tafí del Valle;90;Tucumán;2024;Dengue;7;De 15 a 19 años;14;2
009;COMUNA 9;02;CABA;2024;Dengue;7;De 15 a 19 años;15;4
035;Federal;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;13;1
021;Capital;18;Corrientes;2024;Dengue;4;De 2 a 4 años;9;1
014;Formosa;34;Formosa;2024;Dengue;4;De 2 a 4 años;14;2
756;San Isidro;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;17;12
084;Rosario;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;1;1
008;COMUNA 8;02;CABA;2024;Dengue;8;De 20 a 24 años;19;3
035;Graneros;90;Tucumán;2024;Dengue;8;De 20 a 24 años;17;2
049;Pilcomayo;34;Formosa;2024;Dengue;9;De 25 a 34 años;13;2
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;11;De 45 a 65 años;19;2
035;Garay;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;8;2
098;San Ignacio;54;Misiones;2024;Dengue;12;Mayores de 65 años;13;4
441;La Plata;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;12;1
999;desconocido;99;desconocida;2024;Dengue;3;De 13 a 24 meses;10;4
105;San Jerónimo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;3;1
007;Aguirre;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;15;2
098;Tafí del Valle;90;Tucumán;2024;Dengue;11;De 45 a 65 años;15;3
999;desconocido;02;CABA;2024;Dengue;12;Mayores de 65 años;19;1
070;Las Colonias;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;18;2
056;Guaraní;54;Misiones;2024;Dengue;7;De 15 a 19 años;1;1
497;Luján;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;9;1
175;Tulumba;14;Córdoba;2024;Dengue;6;De 10 a 14 años;16;1
002;COMUNA 2;02;CABA;2024;Dengue;5;De 5 a 9 años;10;1
056;Grl. José de San Martín;66;Salta;2024;Dengue;8;De 20 a 24 años;12;2
007;Calamuchita;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;14;1
056;Pirané;34;Formosa;2024;Dengue;8;De 20 a 24 años;14;3
091;Oberá;54;Misiones;2024;Dengue;6;De 10 a 14 años;4;7
070;La Paz;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;18;1
028;Chacabuco;22;Chaco;2024;Dengue;8;De 20 a 24 años;4;6
049;La Cocha;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;9;1
091;San Cristóbal;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;15;15
014;Capital;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;18;4
063;General Güemes;22;Chaco;2024;Dengue;10;De 35 a 44 años;17;1
028;Chacabuco;74;San Luis;2024;Dengue;8;De 20 a 24 años;12;1
007;Río Grande;94;Tierra del Fuego;2024;Dengue;11;De 45 a 65 años;11;5
778;San Vicente;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;14;1
203;Coronel Suárez;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;1
063;Lules;90;Tucumán;2024;Dengue;11;De 45 a 65 años;2;1
133;Vera;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;4;1
098;San Javier;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;10;1
084;Rosario;82;Santa Fe;2024;Dengue;3;De 13 a 24 meses;15;8
560;Moreno;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;12;2
091;Maipú;22;Chaco;2024;Dengue;11;De 45 a 65 años;13;2
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;19;2
882;Zárate;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;3
070;Goya;18;Corrientes;2024;Dengue;8;De 20 a 24 años;13;1
015;COMUNA 15;02;CABA;2024;Dengue;12;Mayores de 65 años;4;2
007;Bella Vista;18;Corrientes;2024;Dengue;10;De 35 a 44 años;19;3
343;General Paz;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;3;1
056;Guaraní;54;Misiones;2024;Dengue;10;De 35 a 44 años;15;1
098;Río Cuarto;14;Córdoba;2024;Dengue;6;De 10 a 14 años;6;1
084;Rivadavia;70;San Juan;2024;Dengue;8;De 20 a 24 años;18;1
126;San Alberto;14;Córdoba;2024;Dengue;10;De 35 a 44 años;11;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;10;De 35 a 44 años;6;1
119;San Blas de los Sauces;46;La Rioja;2024;Dengue;8;De 20 a 24 años;11;1
042;Chimbas;70;San Juan;2024;Dengue;10;De 35 a 44 años;14;2
063;9 de Julio;70;San Juan;2024;Dengue;7;De 15 a 19 años;19;1
014;Bermejo;22;Chaco;2024;Dengue;6;De 10 a 14 años;8;1
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;10;De 35 a 44 años;17;1
154;Utracán;42;La Pampa;2024;Dengue;8;De 20 a 24 años;8;1
084;Rivadavia;50;Mendoza;2024;Dengue;9;De 25 a 34 años;15;1
007;Belgrano;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;18;1
007;Aguirre;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;2;1
119;Valle Fértil;70;San Juan;2024;Dengue;11;De 45 a 65 años;11;2
028;Matacos;34;Formosa;2024;Dengue;6;De 10 a 14 años;5;1
049;Capital;10;Catamarca;2024;Dengue;10;De 35 a 44 años;2;1
112;San Pedro;54;Misiones;2024;Dengue;10;De 35 a 44 años;5;1
182;Coronel de Marina L. Rosales;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;4;1
007;Corpen Aike;78;Santa Cruz;2024;Dengue;7;De 15 a 19 años;1;3
133;San Javier;14;Córdoba;2024;Dengue;11;De 45 a 65 años;17;24
105;San Rafael;50;Mendoza;2024;Dengue;9;De 25 a 34 años;12;7
063;La Capital;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;20;1
006;COMUNA 6;02;CABA;2024;Dengue;11;De 45 a 65 años;14;28
999;desconocido;99;desconocida;2024;Dengue;11;De 45 a 65 años;13;57
112;Metán;66;Salta;2024;Dengue;12;Mayores de 65 años;18;3
028;Capital;66;Salta;2024;Dengue;7;De 15 a 19 años;11;58
658;Quilmes;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;18;13
